number,coordinate,dependencies
14,io.github.factoryfx:javafxDistributionServer:2.2.20,io.github.factoryfx:javafxDistributionServer:2.2.20;org.slf4j:slf4j-api:1.8.0-beta4;com.google.guava:guava:28.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.checkerframework:checker-qual:2.8.1;com.google.errorprone:error_prone_annotations:2.3.2;com.google.j2objc:j2objc-annotations:1.3;org.codehaus.mojo:animal-sniffer-annotations:1.18;io.github.factoryfx:jettyFactory:2.2.20;org.eclipse.jetty:jetty-server:9.4.31.v20200723;javax.servlet:javax.servlet-api:3.1.0;org.eclipse.jetty:jetty-http:9.4.31.v20200723;org.eclipse.jetty:jetty-util:9.4.31.v20200723;org.eclipse.jetty:jetty-io:9.4.31.v20200723;org.eclipse.jetty:jetty-servlet:9.4.31.v20200723;org.eclipse.jetty:jetty-security:9.4.31.v20200723;org.eclipse.jetty:jetty-webapp:9.4.31.v20200723;org.eclipse.jetty:jetty-xml:9.4.31.v20200723;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.glassfish.jersey.core:jersey-server:2.28;org.glassfish.jersey.core:jersey-common:2.28;org.glassfish.hk2:osgi-resource-locator:1.0.1;org.glassfish.jersey.core:jersey-client:2.28;jakarta.ws.rs:jakarta.ws.rs-api:2.1.5;org.glassfish.jersey.media:jersey-media-jaxb:2.28;org.glassfish.hk2.external:jakarta.inject:2.5.0;javax.validation:validation-api:2.0.1.Final;com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.9.8;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.8;org.glassfish.jersey.containers:jersey-container-servlet-core:2.28;org.glassfish.jersey.inject:jersey-hk2:2.28;org.glassfish.hk2:hk2-locator:2.5.0;org.glassfish.hk2.external:aopalliance-repackaged:2.5.0;org.glassfish.hk2:hk2-api:2.5.0;org.glassfish.hk2:hk2-utils:2.5.0;org.javassist:javassist:3.22.0-CR2;jakarta.annotation:jakarta.annotation-api:1.3.4;io.github.factoryfx:factory:2.2.20;com.fasterxml.jackson.core:jackson-databind:2.10.1;com.fasterxml.jackson.core:jackson-annotations:2.10.1;com.fasterxml.jackson.core:jackson-core:2.10.1;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.1;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.10.1
15,io.neow3j:crypto:3.4.0,io.neow3j:crypto:3.4.0;io.neow3j:model:3.4.0;io.neow3j:utils:3.4.0;org.bouncycastle:bcprov-jdk15on:1.60;com.fasterxml.jackson.core:jackson-databind:2.9.7;com.fasterxml.jackson.core:jackson-annotations:2.9.0;com.fasterxml.jackson.core:jackson-core:2.9.7;org.slf4j:slf4j-api:1.7.25
16,org.joinfaces:joinfaces-test:4.4.2,org.joinfaces:joinfaces-test:4.4.2;org.springframework.boot:spring-boot-starter-test:2.4.2;org.springframework.boot:spring-boot-starter:2.4.2;org.springframework.boot:spring-boot:2.4.2;org.springframework:spring-context:5.3.3;org.springframework:spring-aop:5.3.3;org.springframework:spring-beans:5.3.3;org.springframework:spring-expression:5.3.3;org.springframework.boot:spring-boot-autoconfigure:2.4.2;org.springframework.boot:spring-boot-starter-logging:2.4.2;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.yaml:snakeyaml:1.27;org.springframework.boot:spring-boot-test:2.4.2;org.springframework.boot:spring-boot-test-autoconfigure:2.4.2;com.jayway.jsonpath:json-path:2.4.0;net.minidev:json-smart:2.3;net.minidev:accessors-smart:1.2;org.ow2.asm:asm:5.0.4;org.slf4j:slf4j-api:1.7.25;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;jakarta.activation:jakarta.activation-api:1.2.2;org.assertj:assertj-core:3.18.1;org.hamcrest:hamcrest:2.2;org.junit.jupiter:junit-jupiter:5.7.0;org.junit.jupiter:junit-jupiter-params:5.7.0;org.junit.jupiter:junit-jupiter-engine:5.7.0;org.junit.platform:junit-platform-engine:1.7.0;org.mockito:mockito-core:3.6.28;net.bytebuddy:byte-buddy:1.10.18;net.bytebuddy:byte-buddy-agent:1.10.18;org.objenesis:objenesis:3.1;org.mockito:mockito-junit-jupiter:3.6.28;org.skyscreamer:jsonassert:1.5.0;com.vaadin.external.google:android-json:0.0.20131108.vaadin1;org.springframework:spring-core:5.3.3;org.springframework:spring-jcl:5.3.3;org.springframework:spring-test:5.3.3;org.xmlunit:xmlunit-core:2.7.0;org.junit.jupiter:junit-jupiter-api:5.7.0;org.apiguardian:apiguardian-api:1.1.0;org.opentest4j:opentest4j:1.2.0;org.junit.platform:junit-platform-commons:1.7.0
17,org.deepboof:main:0.5,org.deepboof:main:0.5;org.ddogleg:ddogleg:0.19;org.ejml:ejml-core:0.40;org.ejml:ejml-fdense:0.40;org.ejml:ejml-ddense:0.40;org.ejml:ejml-simple:0.40;org.ejml:ejml-cdense:0.40;org.ejml:ejml-zdense:0.40;org.ejml:ejml-fsparse:0.40;org.ejml:ejml-dsparse:0.40
18,com.spotify:featran-core_3.0.0-M3:0.8.0-RC2,com.spotify:featran-core_3.0.0-M3:0.8.0-RC2;org.scala-lang:scala3-library_3.0.0-M3:3.0.0-M3;org.scala-lang:scala-library:2.13.4;com.twitter:algebird-core_2.13:0.13.7;com.googlecode.javaewah:JavaEWAH:1.1.7;org.typelevel:algebra_2.13:2.0.0;org.typelevel:cats-kernel_2.13:2.0.0;org.scala-lang:scala-reflect:2.13.2;org.scala-lang.modules:scala-collection-compat_2.13:2.1.6;org.scalanlp:breeze_2.13:1.1;org.scalanlp:breeze-macros_2.13:1.1;com.github.fommil.netlib:core:1.1.2;net.sourceforge.f2j:arpack_combined_all:0.1;net.sf.opencsv:opencsv:2.3;com.github.wendykierp:JTransforms:3.1;pl.edu.icm:JLargeArrays:1.5;org.apache.commons:commons-math3:3.2;com.chuusai:shapeless_2.13:2.3.3;org.slf4j:slf4j-api:1.7.5;org.typelevel:spire_2.13:0.17.0-M1;org.typelevel:spire-macros_2.13:0.17.0-M1;org.typelevel:spire-platform_2.13:0.17.0-M1;org.typelevel:spire-util_2.13:0.17.0-M1;org.typelevel:machinist_2.13:0.6.8;io.circe:circe-core_2.13:0.13.0;io.circe:circe-numbers_2.13:0.13.0;org.typelevel:cats-core_2.13:2.1.0;org.typelevel:cats-macros_2.13:2.1.0;io.circe:circe-parser_2.13:0.13.0;io.circe:circe-jawn_2.13:0.13.0;org.typelevel:jawn-parser_2.13:1.0.0
19,com.softwaremill.sttp.client3:async-http-client-backend-zio_0.26:3.0.0-RC5,com.softwaremill.sttp.client3:async-http-client-backend-zio_0.26:3.0.0-RC5;com.softwaremill.sttp.client3:async-http-client-backend_0.26:3.0.0-RC5;com.softwaremill.sttp.client3:core_0.26:3.0.0-RC5;com.softwaremill.sttp.model:core_0.26:1.2.0-RC4;com.softwaremill.sttp.shared:core_0.26:1.0.0-RC6;com.softwaremill.sttp.shared:ws_0.26:1.0.0-RC6;org.asynchttpclient:async-http-client:2.12.1;org.asynchttpclient:async-http-client-netty-utils:2.12.1;io.netty:netty-buffer:4.1.48.Final;io.netty:netty-codec-http:4.1.48.Final;io.netty:netty-common:4.1.48.Final;io.netty:netty-transport:4.1.48.Final;io.netty:netty-codec:4.1.48.Final;io.netty:netty-handler:4.1.48.Final;io.netty:netty-resolver:4.1.48.Final;io.netty:netty-codec-socks:4.1.48.Final;io.netty:netty-handler-proxy:4.1.48.Final;io.netty:netty-transport-native-epoll:4.1.48.Final;io.netty:netty-transport-native-unix-common:4.1.48.Final;io.netty:netty-transport-native-kqueue:4.1.48.Final;com.typesafe.netty:netty-reactive-streams:2.0.4;org.slf4j:slf4j-api:1.7.30;com.sun.activation:javax.activation:1.2.0;com.softwaremill.sttp.client3:zio_0.26:3.0.0-RC5;dev.zio:zio-streams_0.26:1.0.1;dev.zio:zio_0.26:1.0.1;dev.zio:zio-stacktracer_0.26:1.0.1;dev.zio:izumi-reflect_0.26:1.0.0-M5;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_0.26:1.0.0-M5;com.softwaremill.sttp.shared:zio_0.26:1.0.0-RC6;ch.epfl.lamp:dotty-library_0.26:0.26.0-RC1;org.scala-lang:scala-library:2.13.3;dev.zio:zio-interop-reactivestreams_0.26:1.0.3.5;org.reactivestreams:reactive-streams:1.0.3
20,co.com.sofka:business:1.0.0,co.com.sofka:business:1.0.0;co.com.sofka:domain:1.0.0
21,com.github.emilienkia:ajmx-osgi:0.1.0,com.github.emilienkia:ajmx-osgi:0.1.0;com.github.emilienkia:ajmx:0.1.0;org.osgi:osgi.core:6.0.0;org.osgi:osgi.cmpn:6.0.0;org.slf4j:slf4j-api:1.7.30
22,com.soywiz.korlibs.kds:kds-tvosx64:2.0.9,com.soywiz.korlibs.kds:kds-tvosx64:2.0.9;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.31
23,com.simiacryptus:mindseye-tensorflow:2.1.0,com.simiacryptus:mindseye-tensorflow:2.1.0;com.simiacryptus:mindseye-core:2.1.0;com.google.code.findbugs:jsr305:3.0.2;org.jetbrains:annotations:20.1.0;ch.qos.logback:logback-classic:1.3.0-alpha5;ch.qos.logback:logback-core:1.3.0-alpha5;com.sun.mail:javax.mail:1.6.2;javax.activation:activation:1.1;edu.washington.cs.types.checker:checker-framework:1.7.0;org.slf4j:slf4j-api:2.0.0-alpha1;org.slf4j:jcl-over-slf4j:2.0.0-alpha1;org.slf4j:log4j-over-slf4j:2.0.0-alpha1;com.simiacryptus:java-util:2.1.0;commons-io:commons-io:2.8.0;com.google.guava:guava:30.0-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.errorprone:error_prone_annotations:2.3.4;com.google.j2objc:j2objc-annotations:1.3;org.json:json:20201115;com.esotericsoftware:kryo:5.0.2;com.esotericsoftware:reflectasm:1.11.9;org.objenesis:objenesis:3.1;com.esotericsoftware:minlog:1.3.1;de.javakaffee:kryo-serializers:0.45;com.fasterxml.jackson.core:jackson-core:2.12.0;com.fasterxml.jackson.core:jackson-databind:2.12.0;org.apache.commons:commons-lang3:3.11;com.simiacryptus:tensorflow-model:2.1.0;com.fasterxml.jackson.core:jackson-annotations:2.12.0;org.tensorflow:proto:1.15.0;org.xerial.snappy:snappy-java:1.1.8.2;com.google.code.gson:gson:2.8.6;org.tensorflow:tensorflow:1.15.0;org.tensorflow:libtensorflow:1.15.0;org.tensorflow:libtensorflow_jni_gpu:1.15.0;com.google.protobuf:protobuf-java:4.0.0-rc-2;com.simiacryptus:refcount-core:2.1.0;org.checkerframework:checker-qual:3.8.0
24,dk.acto:dispatcher-client:1.1.76.f0551d0,dk.acto:dispatcher-client:1.1.76.f0551d0;com.squareup.okhttp3:okhttp:4.9.1;com.squareup.okio:okio:2.8.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.10;org.jetbrains:annotations:13.0
