number,coordinate,dependencies
0,org.eclipse.jetty.osgi:jetty-httpservice:9.4.32.v20200930,org.eclipse.jetty.osgi:jetty-httpservice:9.4.32.v20200930;org.eclipse.jetty:jetty-util:9.4.32.v20200930;org.eclipse.jetty:jetty-servlet:9.4.32.v20200930;org.eclipse.jetty:jetty-security:9.4.32.v20200930;org.eclipse.jetty:jetty-server:9.4.32.v20200930;org.eclipse.jetty:jetty-http:9.4.32.v20200930;org.eclipse.jetty:jetty-io:9.4.32.v20200930;org.eclipse.equinox.http:servlet:1.0.0-v20070606;javax.servlet:javax.servlet-api:3.1.0
1,com.github.gv2011.logback:logback-test:1.3.0,com.github.gv2011.logback:logback-test:1.3.0;org.slf4j:slf4j-api:2.0.0-alpha1
2,app.tulz:laminext-videojs_sjs1_2.13:0.1.0,app.tulz:laminext-videojs_sjs1_2.13:0.1.0;org.scala-lang:scala-library:2.13.4;app.tulz:laminext-core_sjs1_2.13:0.1.0;org.scala-js:scalajs-library_2.13:1.1.0;com.raquo:laminar_sjs1_2.13:0.11.0;com.raquo:airstream_sjs1_2.13:0.11.0;org.scala-js:scalajs-dom_sjs1_2.13:1.1.0;com.raquo:domtypes_sjs1_2.13:0.10.1;app.tulz:tuplez_sjs1_2.13:0.2.0
3,com.dimafeng:testcontainers-scala-jdbc_2.12:0.38.8,com.dimafeng:testcontainers-scala-jdbc_2.12:0.38.8;org.scala-lang:scala-library:2.12.11;com.dimafeng:testcontainers-scala-core_2.12:0.38.8;org.testcontainers:testcontainers:1.15.1;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;org.slf4j:slf4j-api:1.7.30;org.apache.commons:commons-compress:1.20;org.rnorth.duct-tape:duct-tape:1.0.8;org.rnorth.visible-assertions:visible-assertions:2.1.2;net.java.dev.jna:jna:5.2.0;com.github.docker-java:docker-java-api:3.2.7;com.fasterxml.jackson.core:jackson-annotations:2.10.3;com.github.docker-java:docker-java-transport-zerodep:3.2.7;com.github.docker-java:docker-java-transport:3.2.7;org.testcontainers:jdbc:1.15.1;org.testcontainers:database-commons:1.15.1
4,com.graphql-java:nadel:2020-09-30T09-12-46-09d044d,com.graphql-java:nadel:2020-09-30T09-12-46-09d044d;com.graphql-java:graphql-java:15.0;com.graphql-java:java-dataloader:2.2.3;org.reactivestreams:reactive-streams:1.0.2;org.antlr:antlr4-runtime:4.7.1;org.slf4j:slf4j-api:1.7.25
5,org.cubeengine:logscribe-email:1.0.2,org.cubeengine:logscribe-email:1.0.2;org.cubeengine:logscribe-core:1.0.2;org.apache.commons:commons-email:1.4;com.sun.mail:javax.mail:1.5.2;javax.activation:activation:1.1.1
6,ly.iterative.mparticle:android-plugin:5.14.12,ly.iterative.mparticle:android-plugin:5.14.12;org.jetbrains.kotlin:kotlin-stdlib:1.3.61;org.jetbrains.kotlin:kotlin-stdlib-common:1.3.61;org.jetbrains:annotations:13.0
7,org.realityforge.arez:arez-annotations:0.15,org.realityforge.arez:arez-annotations:0.15;com.google.jsinterop:jsinterop-annotations:1.0.1;org.w3c.css:sac:1.3;com.google.gwt:gwt-dev:2.8.1;com.google.gwt:gwt-user:2.8.1;com.google.code.gson:gson:2.6.2;org.ow2.asm:asm:5.0.3;org.ow2.asm:asm-util:5.0.3;org.ow2.asm:asm-tree:5.0.3;org.ow2.asm:asm-commons:5.0.3;colt:colt:1.2.0;ant:ant:1.6.5;commons-collections:commons-collections:3.2.2;commons-io:commons-io:2.4;com.ibm.icu:icu4j:50.1.1;tapestry:tapestry:4.0.2;javax.annotation:javax.annotation-api:1.2;javax.servlet:javax.servlet-api:3.1.0;org.eclipse.jetty:jetty-annotations:9.2.14.v20151106;org.eclipse.jetty:jetty-continuation:9.2.14.v20151106;org.eclipse.jetty:jetty-http:9.2.14.v20151106;org.eclipse.jetty:jetty-io:9.2.14.v20151106;org.eclipse.jetty:jetty-jndi:9.2.14.v20151106;org.eclipse.jetty:jetty-plus:9.2.14.v20151106;org.eclipse.jetty:jetty-security:9.2.14.v20151106;org.eclipse.jetty:jetty-server:9.2.14.v20151106;org.eclipse.jetty:jetty-servlet:9.2.14.v20151106;org.eclipse.jetty:jetty-servlets:9.2.14.v20151106;org.eclipse.jetty:jetty-util:9.2.14.v20151106;org.eclipse.jetty:jetty-webapp:9.2.14.v20151106;org.eclipse.jetty:jetty-xml:9.2.14.v20151106;org.eclipse.jetty.toolchain:jetty-schemas:3.1.M0;javax.validation:validation-api:1.0.0.GA
8,io.gravitee.plugin:gravitee-plugin-cockpit:1.15.0,io.gravitee.plugin:gravitee-plugin-cockpit:1.15.0;io.gravitee.cockpit:gravitee-cockpit-api:1.0.0;io.gravitee.plugin:gravitee-plugin-core:1.15.0;io.gravitee.plugin:gravitee-plugin-api:1.15.0;io.gravitee.common:gravitee-common:1.16.2;com.fasterxml.uuid:java-uuid-generator:3.1.4;org.reflections:reflections:0.9.11;com.google.guava:guava:20.0;org.javassist:javassist:3.21.0-GA;org.springframework:spring-core:5.1.5.RELEASE;org.springframework:spring-jcl:5.1.5.RELEASE;org.springframework:spring-context:5.1.5.RELEASE;org.springframework:spring-aop:5.1.5.RELEASE;org.springframework:spring-beans:5.1.5.RELEASE;org.springframework:spring-expression:5.1.5.RELEASE
9,io.hkube:storage-s3:1.3.01,io.hkube:storage-s3:1.3.01;com.amazonaws:aws-java-sdk-s3:1.11.784;com.amazonaws:aws-java-sdk-kms:1.11.784;com.amazonaws:aws-java-sdk-core:1.11.784;commons-logging:commons-logging:1.1.3;org.apache.httpcomponents:httpclient:4.5.9;org.apache.httpcomponents:httpcore:4.4.11;commons-codec:commons-codec:1.11;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.core:jackson-databind:2.6.7.3;com.fasterxml.jackson.core:jackson-annotations:2.6.0;com.fasterxml.jackson.core:jackson-core:2.6.7;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;joda-time:joda-time:2.8.1;com.amazonaws:jmespath-java:1.11.784;io.hkube:storage:1.3.01;io.hkube:encoding:1.3.01;org.msgpack:jackson-dataformat-msgpack:0.8.20;org.msgpack:msgpack-core:0.8.20;org.json:json:20190722;de.undercouch:bson4jackson:2.9.2;io.hkube:common:1.3.01;org.apache.logging.log4j:log4j-api:2.11.2
10,org.jvnet.hudson:htmlunit:2.6-hudson-2,org.jvnet.hudson:htmlunit:2.6-hudson-2;xalan:xalan:2.7.1;xalan:serializer:2.7.1;commons-collections:commons-collections:3.2.1;commons-lang:commons-lang:2.4;commons-httpclient:commons-httpclient:3.1;commons-codec:commons-codec:1.4;org.jvnet.hudson:htmlunit-core-js:2.6-hudson-1;xerces:xercesImpl:2.9.1;xml-apis:xml-apis:1.3.04;net.sourceforge.nekohtml:nekohtml:1.9.13;net.sourceforge.cssparser:cssparser:0.9.5;org.w3c.css:sac:1.3;commons-io:commons-io:1.4;commons-logging:commons-logging:1.1.1
11,com.liferay:com.liferay.tld.formatter:1.0.1,com.liferay:com.liferay.tld.formatter:1.0.1;dom4j:dom4j:1.6.1;xml-apis:xml-apis:1.0.b2;log4j:log4j:1.2.17
