number,coordinate,dependencies
0,io.pravega:schemaregistry-serializers-shared:0.1.0,io.pravega:schemaregistry-serializers-shared:0.1.0;org.slf4j:slf4j-api:1.7.25;io.pravega:schemaregistry-common:0.1.0;commons-io:commons-io:2.6;com.google.guava:guava:28.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.8.1;com.google.errorprone:error_prone_annotations:2.3.2;com.google.j2objc:j2objc-annotations:1.3;org.codehaus.mojo:animal-sniffer-annotations:1.18;io.pravega:pravega-common:0.8.0;io.pravega:schemaregistry-client:0.1.0;io.pravega:schemaregistry-auth:0.1.0;io.pravega:pravega-keycloak-client:0.8.0;io.pravega:schemaregistry-contract:0.1.0;javax.servlet:javax.servlet-api:4.0.0;io.swagger:swagger-jersey2-jaxrs:1.5.22;io.swagger:swagger-jaxrs:1.5.22;io.swagger:swagger-core:1.5.22;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.9.8;org.yaml:snakeyaml:1.23;io.swagger:swagger-models:1.5.22;io.swagger:swagger-annotations:1.5.22;javax.validation:validation-api:1.1.0.Final;org.reflections:reflections:0.9.11;org.glassfish.jersey.containers:jersey-container-servlet-core:2.25.1;org.glassfish.hk2.external:javax.inject:2.5.0-b32;javax.ws.rs:javax.ws.rs-api:2.0.1;org.glassfish.jersey.media:jersey-media-multipart:2.25.1;org.jvnet.mimepull:mimepull:1.9.6;org.glassfish.jersey.containers:jersey-container-grizzly2-http:2.30;org.glassfish.grizzly:grizzly-http-server:2.4.4;org.glassfish.grizzly:grizzly-http:2.4.4;org.glassfish.grizzly:grizzly-framework:2.4.4;org.glassfish.jersey.core:jersey-server:2.30;org.glassfish.jersey.media:jersey-media-jaxb:2.30;jakarta.validation:jakarta.validation-api:2.0.2;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.glassfish.jersey.inject:jersey-hk2:2.30;org.glassfish.hk2:hk2-locator:2.6.1;org.glassfish.hk2.external:aopalliance-repackaged:2.6.1;org.glassfish.hk2:hk2-api:2.6.1;org.glassfish.hk2:hk2-utils:2.6.1;org.javassist:javassist:3.25.0-GA;org.glassfish.jersey.media:jersey-media-json-jackson:2.30;org.glassfish.jersey.ext:jersey-entity-filtering:2.30;com.fasterxml.jackson.core:jackson-annotations:2.9.9;com.fasterxml.jackson.core:jackson-databind:2.9.9;com.fasterxml.jackson.core:jackson-core:2.9.9;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.9;javax.xml.bind:jaxb-api:2.3.0;org.glassfish.jaxb:jaxb-runtime:2.3.0;org.glassfish.jaxb:jaxb-core:2.3.0;org.glassfish.jaxb:txw2:2.3.0;com.sun.istack:istack-commons-runtime:3.0.5;org.jvnet.staxex:stax-ex:1.7.8;com.sun.xml.fastinfoset:FastInfoset:1.2.13;org.glassfish.jersey.ext:jersey-proxy-client:2.30;org.glassfish.jersey.core:jersey-common:2.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.hk2:osgi-resource-locator:1.0.3;com.sun.activation:jakarta.activation:1.2.1;jakarta.ws.rs:jakarta.ws.rs-api:2.1.6;org.glassfish.jersey.core:jersey-client:2.30;org.glassfish.hk2.external:jakarta.inject:2.6.1;io.pravega:pravega-client:0.8.0;io.pravega:pravega-shared-authplugin:0.8.0;io.pravega:pravega-shared-protocol:0.8.0;io.netty:netty-transport:4.1.50.Final;io.netty:netty-resolver:4.1.50.Final;io.netty:netty-handler:4.1.50.Final;io.netty:netty-codec:4.1.50.Final;io.pravega:pravega-shared-controller-api:0.8.0;io.grpc:grpc-netty:1.24.2;io.grpc:grpc-core:1.24.2;com.google.code.gson:gson:2.7;com.google.android:annotations:4.1.1.4;io.perfmark:perfmark-api:0.19.0;io.opencensus:opencensus-api:0.21.0;io.opencensus:opencensus-contrib-grpc-metrics:0.21.0;io.netty:netty-codec-http2:4.1.38.Final;io.netty:netty-codec-http:4.1.38.Final;io.netty:netty-handler-proxy:4.1.38.Final;io.netty:netty-codec-socks:4.1.38.Final;io.grpc:grpc-protobuf:1.24.2;io.grpc:grpc-api:1.24.2;io.grpc:grpc-context:1.24.2;com.google.protobuf:protobuf-java:3.9.0;com.google.api.grpc:proto-google-common-protos:1.12.0;io.grpc:grpc-protobuf-lite:1.24.2;io.grpc:grpc-stub:1.24.2;org.apache.commons:commons-lang3:3.7;io.grpc:grpc-auth:1.24.2;com.google.auth:google-auth-library-credentials:0.13.0;io.netty:netty-tcnative-boringssl-static:2.0.30.Final;io.netty:netty-transport-native-epoll:4.1.50.Final;io.netty:netty-common:4.1.50.Final;io.netty:netty-buffer:4.1.50.Final;io.netty:netty-transport-native-unix-common:4.1.50.Final;org.xerial.snappy:snappy-java:1.1.7.3
1,io.liftwizard:liftwizard-config-data-source:0.12.0,io.liftwizard:liftwizard-config-data-source:0.12.0;io.liftwizard:liftwizard-named-data-source-factory:0.12.0;io.dropwizard:dropwizard-db:1.3.27;io.dropwizard:dropwizard-core:1.3.27;io.dropwizard:dropwizard-jackson:1.3.27;com.fasterxml.jackson.core:jackson-core:2.9.10;com.fasterxml.jackson.core:jackson-databind:2.9.10.6;com.fasterxml.jackson.datatype:jackson-datatype-guava:2.9.10;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.9.10;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.9.10;com.fasterxml.jackson.module:jackson-module-parameter-names:2.9.10;com.fasterxml.jackson.module:jackson-module-afterburner:2.9.10;com.fasterxml.jackson.datatype:jackson-datatype-joda:2.9.10;io.dropwizard:dropwizard-configuration:1.3.27;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.9.10;org.yaml:snakeyaml:1.23;org.apache.commons:commons-lang3:3.11;org.apache.commons:commons-text:1.9;io.dropwizard:dropwizard-logging:1.3.27;io.dropwizard.metrics:metrics-logback:4.1.14;org.slf4j:jul-to-slf4j:1.7.30;ch.qos.logback:logback-core:1.2.3;ch.qos.logback:logback-classic:1.2.3;org.slf4j:log4j-over-slf4j:1.7.30;org.slf4j:jcl-over-slf4j:1.7.30;org.eclipse.jetty:jetty-util:9.4.33.v20201020;io.dropwizard:dropwizard-metrics:1.3.27;io.dropwizard:dropwizard-jersey:1.3.27;javax.xml.bind:jaxb-api:2.3.1;javax.activation:javax.activation-api:1.2.0;org.glassfish.jersey.core:jersey-server:2.25.1;org.glassfish.jersey.core:jersey-common:2.25.1;org.glassfish.jersey.bundles.repackaged:jersey-guava:2.25.1;org.glassfish.hk2:osgi-resource-locator:1.0.1;org.glassfish.jersey.core:jersey-client:2.25.1;javax.ws.rs:javax.ws.rs-api:2.0.1;org.glassfish.jersey.media:jersey-media-jaxb:2.25.1;javax.annotation:javax.annotation-api:1.2;org.glassfish.hk2:hk2-api:2.5.0-b32;org.glassfish.hk2:hk2-utils:2.5.0-b32;org.glassfish.hk2.external:aopalliance-repackaged:2.5.0-b32;org.glassfish.hk2.external:javax.inject:2.5.0-b32;org.glassfish.hk2:hk2-locator:2.5.0-b32;org.glassfish.jersey.ext:jersey-metainf-services:2.25.1;org.glassfish.jersey.ext:jersey-bean-validation:2.25.1;io.dropwizard.metrics:metrics-jersey2:4.1.14;com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.10;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.9.10;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.10;org.glassfish.jersey.containers:jersey-container-servlet:2.25.1;org.glassfish.jersey.containers:jersey-container-servlet-core:2.25.1;org.eclipse.jetty:jetty-webapp:9.4.33.v20201020;org.eclipse.jetty:jetty-xml:9.4.33.v20201020;org.eclipse.jetty:jetty-continuation:9.4.33.v20201020;io.dropwizard:dropwizard-servlets:1.3.27;io.dropwizard.metrics:metrics-annotation:4.1.14;io.dropwizard:dropwizard-jetty:1.3.27;io.dropwizard.metrics:metrics-jetty9:4.1.14;org.eclipse.jetty:jetty-servlet:9.4.33.v20201020;org.eclipse.jetty:jetty-security:9.4.33.v20201020;org.eclipse.jetty:jetty-servlets:9.4.33.v20201020;io.dropwizard.metrics:metrics-jvm:4.1.14;io.dropwizard.metrics:metrics-jmx:4.1.14;io.dropwizard.metrics:metrics-servlets:4.1.14;io.dropwizard.metrics:metrics-json:4.1.14;com.helger:profiler:1.1.1;io.dropwizard.metrics:metrics-healthchecks:4.1.14;io.dropwizard:dropwizard-request-logging:1.3.27;ch.qos.logback:logback-access:1.2.3;net.sourceforge.argparse4j:argparse4j:0.8.1;org.eclipse.jetty.toolchain.setuid:jetty-setuid-java:1.0.4;org.apache.tomcat:tomcat-jdbc:9.0.39;org.apache.tomcat:tomcat-juli:9.0.39;io.dropwizard:dropwizard-validation:1.3.27;io.dropwizard:dropwizard-util:1.3.27;joda-time:joda-time:2.10.8;org.hibernate:hibernate-validator:5.4.3.Final;org.jboss.logging:jboss-logging:3.3.0.Final;com.fasterxml:classmate:1.3.1;org.glassfish:javax.el:3.0.0;org.javassist:javassist:3.27.0-GA;org.slf4j:slf4j-api:1.7.30;io.dropwizard:dropwizard-lifecycle:1.3.27;com.google.guava:guava:30.0-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.checkerframework:checker-qual:3.5.0;com.google.errorprone:error_prone_annotations:2.3.4;com.google.j2objc:j2objc-annotations:1.3;org.eclipse.jetty:jetty-server:9.4.33.v20201020;javax.servlet:javax.servlet-api:3.1.0;org.eclipse.jetty:jetty-http:9.4.33.v20201020;org.eclipse.jetty:jetty-io:9.4.33.v20201020;io.dropwizard.metrics:metrics-core:4.1.14;org.eclipse.collections:eclipse-collections-api:10.4.0;org.eclipse.collections:eclipse-collections:10.4.0;com.fasterxml.jackson.core:jackson-annotations:2.11.3;javax.validation:validation-api:2.0.1.Final;com.google.code.findbugs:jsr305:3.0.2
2,de.bmiag.tapir:tapir-annotations:3.6.2,de.bmiag.tapir:tapir-annotations:3.6.2;de.bmiag.tapir:tapir-annotation-processing:3.6.2;org.eclipse.xtend:org.eclipse.xtend.lib:2.24.0;org.eclipse.xtend:org.eclipse.xtend.lib.macro:2.24.0;org.eclipse.xtext:org.eclipse.xtext.xbase.lib:2.24.0;com.google.guava:guava:25.1-jre;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.0.0;com.google.errorprone:error_prone_annotations:2.1.3;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.14;org.springframework:spring-core:4.3.18.RELEASE;org.apache.logging.log4j:log4j-core:2.7;org.apache.logging.log4j:log4j-api:2.7;org.apache.logging.log4j:log4j-slf4j-impl:2.7;org.slf4j:slf4j-api:1.7.21;org.apache.logging.log4j:log4j-jcl:2.7;commons-logging:commons-logging:1.2;org.apache.logging.log4j:log4j-1.2-api:2.7;org.apache.logging.log4j:log4j-jul:2.7
3,org.bremersee:bremersee-fac:1.0.1,org.bremersee:bremersee-fac:1.0.1;org.bremersee:bremersee-pagebuilder:1.0.3;org.bremersee:bremersee-comparator:1.1.0;org.apache.commons:commons-lang3:3.4;com.fasterxml.jackson.core:jackson-annotations:2.4.6;com.fasterxml.jackson.core:jackson-databind:2.4.6;com.fasterxml.jackson.core:jackson-core:2.4.6;org.bremersee:bremersee-utils:1.0.2;org.hibernate.javax.persistence:hibernate-jpa-2.1-api:1.0.0.Final;javax.inject:javax.inject:1;javax.interceptor:javax.interceptor-api:1.2;javax.transaction:javax.transaction-api:1.2;org.ldaptive:ldaptive:1.0.7;org.slf4j:slf4j-api:1.7.11
4,de.mhus.lib:lib-j2ee:7.3.0,de.mhus.lib:lib-j2ee:7.3.0;javax.portlet:portlet-api:2.0;javax.servlet:javax.servlet-api:3.1.0;de.mhus.lib:lib-core:7.3.0;de.mhus.lib:lib-annotations:7.3.0;org.bouncycastle:bcprov-jdk15on:1.66;org.bouncycastle:bcmail-jdk15:1.46;org.apache.httpcomponents:httpclient:4.5.7;org.apache.httpcomponents:httpcore:4.4.11;commons-logging:commons-logging:1.2;commons-codec:commons-codec:1.11;net.bytebuddy:byte-buddy:1.9.4;net.bytebuddy:byte-buddy-agent:1.9.4;javax.mail:mail:1.4.1;javax.activation:activation:1.1;org.jline:jline:3.9.0;org.apache.shiro:shiro-core:1.6.0;org.apache.shiro:shiro-lang:1.6.0;org.apache.shiro:shiro-cache:1.6.0;org.apache.shiro:shiro-crypto-hash:1.6.0;org.apache.shiro:shiro-crypto-core:1.6.0;org.apache.shiro:shiro-crypto-cipher:1.6.0;org.apache.shiro:shiro-event:1.6.0;org.apache.shiro:shiro-config-core:1.6.0;org.apache.shiro:shiro-config-ogdl:1.6.0;commons-beanutils:commons-beanutils:1.9.4;commons-collections:commons-collections:3.2.2;io.jsonwebtoken:jjwt-api:0.11.2;io.jsonwebtoken:jjwt-impl:0.11.2;io.jsonwebtoken:jjwt-jackson:0.11.2;org.yaml:snakeyaml:1.26;org.apache.maven:maven-plugin-api:3.6.3;org.apache.maven:maven-model:3.6.3;org.apache.maven:maven-artifact:3.6.3;org.apache.commons:commons-lang3:3.8.1;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.4;javax.enterprise:cdi-api:1.0;javax.annotation:jsr250-api:1.0;javax.inject:javax.inject:1;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.4;org.codehaus.plexus:plexus-component-annotations:1.5.5;org.codehaus.plexus:plexus-utils:3.2.1;org.codehaus.plexus:plexus-classworlds:2.6.0;io.opentracing:opentracing-api:0.31.0;io.opentracing:opentracing-util:0.31.0;io.opentracing:opentracing-noop:0.31.0;com.fasterxml.jackson.core:jackson-databind:2.10.2;com.fasterxml.jackson.core:jackson-annotations:2.10.2;com.fasterxml.jackson.core:jackson-core:2.10.2;org.apache.logging.log4j:log4j-core:2.8.1;org.apache.logging.log4j:log4j-api:2.8.1;org.slf4j:slf4j-api:1.7.6
5,com.dimafeng:testcontainers-scala-dynalite_2.13:0.38.9,com.dimafeng:testcontainers-scala-dynalite_2.13:0.38.9;org.scala-lang:scala-library:2.13.4;com.dimafeng:testcontainers-scala-core_2.13:0.38.9;org.testcontainers:testcontainers:1.15.1;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;org.slf4j:slf4j-api:1.7.30;org.apache.commons:commons-compress:1.20;org.rnorth.duct-tape:duct-tape:1.0.8;org.rnorth.visible-assertions:visible-assertions:2.1.2;net.java.dev.jna:jna:5.2.0;com.github.docker-java:docker-java-api:3.2.7;com.fasterxml.jackson.core:jackson-annotations:2.10.3;com.github.docker-java:docker-java-transport-zerodep:3.2.7;com.github.docker-java:docker-java-transport:3.2.7;org.testcontainers:dynalite:1.15.1
6,org.webjars.npm:uppy__thumbnail-generator:1.6.7,org.webjars.npm:uppy__thumbnail-generator:1.6.7;org.webjars.npm:uppy__utils:3.6.2;org.webjars.npm:abortcontroller-polyfill:1.7.3;org.webjars.npm:lodash.throttle:4.1.1;org.webjars.npm:exifr:5.0.6;org.webjars.npm:math-log2:1.0.1
7,org.scalatest:scalatest-core_sjs0.6_2.11:3.2.5,org.scalatest:scalatest-core_sjs0.6_2.11:3.2.5;org.scala-lang:scala-library:2.11.12;org.scalactic:scalactic_sjs0.6_2.11:3.2.5;org.scala-js:scalajs-library_2.11:0.6.33;org.scala-lang:scala-reflect:2.11.12;org.scala-js:scalajs-test-interface_2.11:0.6.33
8,org.jboss.slf4j:slf4j-jboss-logging:1.2.1.Final,org.jboss.slf4j:slf4j-jboss-logging:1.2.1.Final;org.slf4j:slf4j-api:1.7.21;org.jboss.logging:jboss-logging:3.4.1.Final
9,org.scommons.shogowada:scalajs-history_sjs1_2.12:0.15.0,org.scommons.shogowada:scalajs-history_sjs1_2.12:0.15.0;org.scala-lang:scala-library:2.12.2;org.scala-js:scalajs-library_2.12:1.1.0
