number,coordinate,dependencies
0,org.apache.camel.k:camel-k-kamelet-reify:1.6.0,org.apache.camel.k:camel-k-kamelet-reify:1.6.0;org.apache.camel.k:camel-k-core:1.6.0;org.apache.camel:camel-support:3.7.0;org.apache.camel:camel-api:3.7.0;org.apache.camel:camel-management-api:3.7.0;org.apache.camel:camel-util:3.7.0;org.slf4j:slf4j-api:1.7.30;org.apache.camel:camel-core-engine:3.7.0;org.apache.camel:camel-base-engine:3.7.0;org.apache.camel:camel-core-reifier:3.7.0;org.apache.camel:camel-core-model:3.7.0;org.apache.camel.k:camel-k-core-api:1.6.0;org.apache.camel:camel-core-languages:3.7.0;org.apache.camel:camel-endpointdsl:3.7.0;org.apache.camel.k:camel-k-core-support:1.6.0;org.apache.camel.quarkus:camel-quarkus-core:1.5.0;io.quarkus:quarkus-core:1.10.3.Final;jakarta.annotation:jakarta.annotation-api:1.3.5;jakarta.enterprise:jakarta.enterprise.cdi-api:2.0.2;jakarta.el:jakarta.el-api:3.0.3;jakarta.interceptor:jakarta.interceptor-api:1.2.5;jakarta.ejb:jakarta.ejb-api:3.2.6;jakarta.inject:jakarta.inject-api:1.0;io.quarkus:quarkus-ide-launcher:1.10.3.Final;io.smallrye.config:smallrye-config:1.9.3;io.smallrye.common:smallrye-common-annotation:1.4.0;io.smallrye.config:smallrye-config-common:1.9.3;io.smallrye.common:smallrye-common-expression:1.4.0;io.smallrye.common:smallrye-common-function:1.4.0;io.smallrye.common:smallrye-common-constraint:1.4.0;io.smallrye.common:smallrye-common-classloader:1.4.0;org.ow2.asm:asm:8.0.1;org.jboss.logging:jboss-logging:3.4.1.Final;org.jboss.logmanager:jboss-logmanager-embedded:1.0.6;org.jboss.logging:jboss-logging-annotations:2.1.0.Final;org.jboss.threads:jboss-threads:3.1.1.Final;org.jboss.slf4j:slf4j-jboss-logmanager:1.1.0.Final;org.graalvm.sdk:graal-sdk:20.2.0;org.wildfly.common:wildfly-common:1.5.4.Final-format-001;io.quarkus:quarkus-bootstrap-runner:1.10.3.Final;io.smallrye.common:smallrye-common-io:1.4.1;io.quarkus:quarkus-arc:1.10.3.Final;io.quarkus.arc:arc:1.10.3.Final;jakarta.transaction:jakarta.transaction-api:1.3.3;org.eclipse.microprofile.context-propagation:microprofile-context-propagation-api:1.0.1;org.apache.camel.quarkus:camel-quarkus-support-common:1.5.0;org.apache.camel:camel-base:3.7.0;org.apache.camel:camel-componentdsl:3.7.0;org.apache.camel:camel-core-processor:3.7.0;org.apache.camel:camel-microprofile-config:3.7.0;org.eclipse.microprofile.config:microprofile-config-api:1.4;org.apache.camel.quarkus:camel-quarkus-endpointdsl:1.5.0;io.quarkus:quarkus-development-mode-spi:1.10.3.Final;org.apache.camel.k:camel-kamelet-reify:1.6.0;org.apache.camel:camel-core-catalog:3.7.0;org.apache.camel:camel-tooling-model:3.7.0;org.apache.camel:camel-util-json:3.7.0
1,com.amazonaws:aws-java-sdk-securityhub:1.11.870,com.amazonaws:aws-java-sdk-securityhub:1.11.870;com.amazonaws:aws-java-sdk-core:1.11.870;commons-logging:commons-logging:1.1.3;org.apache.httpcomponents:httpclient:4.5.9;org.apache.httpcomponents:httpcore:4.4.11;commons-codec:commons-codec:1.11;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.core:jackson-databind:2.6.7.3;com.fasterxml.jackson.core:jackson-annotations:2.6.0;com.fasterxml.jackson.core:jackson-core:2.6.7;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;joda-time:joda-time:2.8.1;com.amazonaws:jmespath-java:1.11.870
2,org.eclipse.mylyn.docs:org.eclipse.mylyn.wikitext.tests:3.0.39,org.eclipse.mylyn.docs:org.eclipse.mylyn.wikitext.tests:3.0.39;org.jsoup:jsoup:1.8.3;com.google.guava:guava:21.0
3,com.ejlchina:jsonkit-gson:1.0.0,com.ejlchina:jsonkit-gson:1.0.0;com.ejlchina:jsonkit-core:1.0.0;com.ejlchina:data-core:1.0.0;com.ejlchina:data-gson:1.0.0;com.google.code.gson:gson:2.8.6
4,org.gwtproject.core:gwt-core:1.0.0-RC1,org.gwtproject.core:gwt-core:1.0.0-RC1;com.google.elemental2:elemental2-core:1.1.0;com.google.jsinterop:jsinterop-annotations:2.0.0;com.google.jsinterop:base:1.0.0;com.google.elemental2:elemental2-promise:1.1.0;com.google.elemental2:elemental2-dom:1.1.0
5,io.opentelemetry.instrumentation:opentelemetry-jaeger-exporter-starter:1.0.1-alpha,io.opentelemetry.instrumentation:opentelemetry-jaeger-exporter-starter:1.0.1-alpha;org.springframework.boot:spring-boot-starter:2.3.1.RELEASE;org.springframework.boot:spring-boot:2.3.1.RELEASE;org.springframework:spring-context:5.2.7.RELEASE;org.springframework:spring-beans:5.2.7.RELEASE;org.springframework:spring-expression:5.2.7.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.3.1.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.1.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.slf4j:slf4j-api:1.7.25;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.7.RELEASE;org.springframework:spring-jcl:5.2.7.RELEASE;org.yaml:snakeyaml:1.26;io.opentelemetry.instrumentation:opentelemetry-spring-starter:1.0.1-alpha;org.springframework.boot:spring-boot-starter-aop:2.3.1.RELEASE;org.springframework:spring-aop:5.2.7.RELEASE;org.aspectj:aspectjweaver:1.9.5;io.opentelemetry.instrumentation:opentelemetry-spring-boot-autoconfigure:1.0.1-alpha;javax.validation:validation-api:2.0.1.Final;io.opentelemetry.instrumentation:opentelemetry-spring-web-3.1:1.0.1-alpha;io.opentelemetry.instrumentation:opentelemetry-instrumentation-api:1.0.1-alpha;io.opentelemetry.instrumentation:opentelemetry-instrumentation-api-caching:1.0.1-alpha;io.opentelemetry.instrumentation:opentelemetry-spring-webmvc-3.1:1.0.1-alpha;io.opentelemetry.instrumentation:opentelemetry-servlet-2.2:1.0.1-alpha;io.opentelemetry.instrumentation:opentelemetry-spring-webflux-5.0:1.0.1-alpha;io.opentelemetry:opentelemetry-extension-annotations:1.0.1;io.opentelemetry:opentelemetry-api:1.0.1;io.opentelemetry:opentelemetry-context:1.0.1;io.opentelemetry:opentelemetry-exporter-logging:1.0.1;io.opentelemetry:opentelemetry-sdk-metrics:1.0.1-alpha;io.opentelemetry:opentelemetry-api-metrics:1.0.1-alpha;io.opentelemetry:opentelemetry-sdk:1.0.1;io.opentelemetry:opentelemetry-sdk-common:1.0.1;io.opentelemetry:opentelemetry-sdk-trace:1.0.1;io.opentelemetry:opentelemetry-exporter-jaeger:1.0.1;io.opentelemetry:opentelemetry-semconv:1.0.1-alpha;io.grpc:grpc-protobuf:1.35.0;com.google.code.findbugs:jsr305:3.0.2;com.google.api.grpc:proto-google-common-protos:2.0.1;io.grpc:grpc-protobuf-lite:1.35.0;com.google.guava:guava:30.0-android;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.checkerframework:checker-compat-qual:2.5.5;com.google.j2objc:j2objc-annotations:1.3;com.google.errorprone:error_prone_annotations:2.4.0;org.codehaus.mojo:animal-sniffer-annotations:1.19;io.grpc:grpc-stub:1.35.0;com.google.protobuf:protobuf-java:3.14.0;com.google.protobuf:protobuf-java-util:3.14.0;com.google.code.gson:gson:2.8.6;io.grpc:grpc-netty-shaded:1.30.2;io.grpc:grpc-core:1.30.2;io.grpc:grpc-api:1.30.2;io.grpc:grpc-context:1.30.2;com.google.android:annotations:4.1.1.4;io.perfmark:perfmark-api:0.19.0
6,org.xbib.helianthus:helianthus-client:1.0.5,org.xbib.helianthus:helianthus-client:1.0.5;org.xbib.helianthus:helianthus-common:1.0.5;io.netty:netty-transport:4.1.8.Final;io.netty:netty-buffer:4.1.8.Final;io.netty:netty-resolver:4.1.8.Final;io.netty:netty-codec-http2:4.1.8.Final;io.netty:netty-codec-http:4.1.8.Final;io.netty:netty-codec:4.1.8.Final;io.netty:netty-handler:4.1.8.Final;io.netty:netty-resolver-dns:4.1.8.Final;io.netty:netty-codec-dns:4.1.8.Final;io.netty:netty-transport-native-epoll:4.1.8.Final;io.netty:netty-common:4.1.8.Final;org.reactivestreams:reactive-streams:1.0.0
7,org.jboss.pnc:bpm:2.0.2,org.jboss.pnc:bpm:2.0.2;org.jboss.pnc:spi:2.0.2;org.jboss.pnc:model:2.0.2;org.jboss.pnc:dto:2.0.2;commons-validator:commons-validator:1.7;commons-beanutils:commons-beanutils:1.9.4;commons-digester:commons-digester:2.1;commons-collections:commons-collections:3.2.2;org.jboss.pnc.build-agent:api:0.8.1;com.fasterxml.jackson.core:jackson-core:2.9.9;com.fasterxml.jackson.core:jackson-databind:2.9.10;com.fasterxml.jackson.core:jackson-annotations:2.9.10;org.jboss.pnc:common:2.0.2;org.jboss:jboss-common-core:2.5.0.Final;org.jboss.pnc:constants:2.0.2;org.commonjava.atlas:atlas-identities:1.1.0;org.jboss.pnc:moduleconfig:2.0.2;org.jboss.pnc:causeway-client:2.0.2;org.jboss.pnc:mapper:2.0.2;org.mapstruct:mapstruct:1.3.1.Final;org.kie.remote:kie-remote-client:6.5.0.Final;org.kie.remote:kie-remote-jaxb:6.5.0.Final;org.codehaus.jackson:jackson-jaxrs:1.9.9;org.codehaus.jackson:jackson-xc:1.9.9;org.kie.remote:kie-remote-common:6.5.0.Final;org.jboss.resteasy:jaxrs-api:2.3.10.Final;org.jboss.logging:jboss-logging:3.1.4.GA-redhat-1;junit:junit:4.8.1;org.kie:kie-api:6.5.0.Final;org.kie:kie-internal:6.5.0.Final;org.jsoup:jsoup:1.8.3;org.jboss.spec.javax.jms:jboss-jms-api_1.1_spec:1.0.1.Final;org.hornetq:hornetq-jms-client:2.3.25.Final;org.kie.remote.ws:kie-remote-ws-common:6.5.0.Final;org.jboss.spec.javax.xml.ws:jboss-jaxws-api_2.2_spec:2.0.2.Final;org.slf4j:slf4j-api:1.7.2;org.commonjava.atlas:atlas-npm-identities:1.1.0;com.github.zafarkhaja:java-semver:0.9.0;commons-lang:commons-lang:2.6;org.apache.httpcomponents:fluent-hc:4.5.4;org.apache.httpcomponents:httpclient:4.5.4;org.apache.httpcomponents:httpcore:4.4.7;commons-codec:commons-codec:1.10;commons-logging:commons-logging:1.2
8,org.factcast:factcast-factus-bin-snapser:0.3.9,org.factcast:factcast-factus-bin-snapser:0.3.9;com.fasterxml.jackson.core:jackson-databind:2.11.3;com.fasterxml.jackson.core:jackson-annotations:2.11.3;com.fasterxml.jackson.core:jackson-core:2.11.3;org.msgpack:jackson-dataformat-msgpack:0.8.21;org.msgpack:msgpack-core:0.8.21;com.fasterxml.jackson.module:jackson-module-jsonSchema:2.11.3;javax.validation:validation-api:1.1.0.Final;org.factcast:factcast-factus:0.3.9;org.factcast:factcast-core:0.3.9;com.squareup.okhttp3:okhttp:4.9.0;com.squareup.okio:okio:2.8.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.10;org.jetbrains:annotations:13.0;org.factcast:factcast-factus-event:0.3.9;com.github.java-json-tools:json-schema-validator:2.2.14;com.google.guava:guava:28.2-android;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.checkerframework:checker-compat-qual:2.5.5;com.google.errorprone:error_prone_annotations:2.3.4;com.google.j2objc:j2objc-annotations:1.3;com.github.java-json-tools:jackson-coreutils-equivalence:1.0;com.github.java-json-tools:jackson-coreutils:2.0;com.github.java-json-tools:msg-simple:1.2;com.github.java-json-tools:btf:1.3;com.github.java-json-tools:json-schema-core:1.2.14;com.github.java-json-tools:uri-template:0.10;org.mozilla:rhino:1.7.7.2;com.sun.mail:mailapi:1.6.2;joda-time:joda-time:2.10.5;com.googlecode.libphonenumber:libphonenumber:8.11.1;com.google.code.findbugs:jsr305:3.0.2;net.sf.jopt-simple:jopt-simple:5.0.4;io.micrometer:micrometer-core:1.6.0;org.hdrhistogram:HdrHistogram:2.1.12;org.latencyutils:LatencyUtils:2.0.3;net.jpountz.lz4:lz4:1.3.0;org.slf4j:slf4j-api:1.7.30
9,org.apache.camel:camel-servletlistener-starter:2.25.3,org.apache.camel:camel-servletlistener-starter:2.25.3;org.springframework.boot:spring-boot-starter:2.1.1.RELEASE;org.springframework.boot:spring-boot:2.1.1.RELEASE;org.springframework:spring-context:5.1.3.RELEASE;org.springframework:spring-aop:5.1.3.RELEASE;org.springframework:spring-beans:5.1.3.RELEASE;org.springframework:spring-expression:5.1.3.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.1.1.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.1.1.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.11.1;org.apache.logging.log4j:log4j-api:2.11.1;org.slf4j:jul-to-slf4j:1.7.25;javax.annotation:javax.annotation-api:1.3.2;org.springframework:spring-core:5.1.3.RELEASE;org.springframework:spring-jcl:5.1.3.RELEASE;org.yaml:snakeyaml:1.23;org.apache.camel:camel-servletlistener:2.25.3;org.apache.camel:camel-core:2.25.3;org.slf4j:slf4j-api:1.7.26;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;javax.servlet:javax.servlet-api:4.0.1;org.apache.camel:camel-core-starter:2.25.3;org.apache.camel:camel-spring-boot:2.25.3;org.apache.camel:camel-spring:2.25.3;org.springframework:spring-tx:5.1.20.RELEASE;org.apache.camel:camel-spring-boot-starter:2.25.3
