number,coordinate,dependencies
0,org.netbeans.modules:org-netbeans-modules-selenium2-maven:RELEASE123,org.netbeans.modules:org-netbeans-modules-selenium2-maven:RELEASE123;org.netbeans.api:org-netbeans-api-annotations-common:RELEASE123;org.netbeans.api:org-netbeans-api-java-classpath:RELEASE123;org.netbeans.modules:org-netbeans-modules-gsf-testrunner:RELEASE123;org.netbeans.api:org-netbeans-modules-extexecution:RELEASE123;org.netbeans.api:org-netbeans-modules-java-project:RELEASE123;org.netbeans.api:org-netbeans-api-java:RELEASE123;org.netbeans.api:org-netbeans-modules-classfile:RELEASE123;org.netbeans.api:org-netbeans-modules-java-platform:RELEASE123;org.netbeans.api:org-netbeans-modules-java-source-base:RELEASE123;org.netbeans.modules:org-netbeans-lib-nbjavac:RELEASE123;org.netbeans.api:org-netbeans-libs-asm:RELEASE123;org.ow2.asm:asm:8.0.1;org.ow2.asm:asm-tree:8.0.1;org.ow2.asm:asm-commons:8.0.1;org.ow2.asm:asm-analysis:8.0.1;org.netbeans.modules:org-netbeans-libs-javacimpl:RELEASE123;org.netbeans.api:org-netbeans-libs-lucene:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-guards:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-indent:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-settings:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-util:RELEASE123;org.netbeans.api:org-netbeans-modules-java-lexer:RELEASE123;org.netbeans.modules:org-netbeans-modules-java-preprocessorbridge:RELEASE123;org.netbeans.api:org-netbeans-modules-lexer:RELEASE123;org.netbeans.api:org-netbeans-modules-parsing-api:RELEASE123;org.netbeans.api:org-netbeans-modules-parsing-indexing:RELEASE123;org.netbeans.modules:org-netbeans-modules-parsing-lucene:RELEASE123;org.netbeans.api:org-netbeans-modules-refactoring-api:RELEASE123;org.netbeans.api:org-netbeans-modules-project-ant:RELEASE123;org.netbeans.modules:org-netbeans-modules-project-spi-intern:RELEASE123;org.netbeans.api:org-netbeans-modules-xml-catalog:RELEASE123;org.netbeans.api:org-apache-xml-resolver:RELEASE123;org.netbeans.external:resolver-1.2:RELEASE123;org.netbeans.api:org-netbeans-modules-project-libraries:RELEASE123;org.netbeans.api:org-netbeans-modules-projectuiapi-base:RELEASE123;org.netbeans.api:org-netbeans-modules-queries:RELEASE123;org.netbeans.api:org-openide-modules:RELEASE123;org.netbeans.api:org-netbeans-modules-java-project-ui:RELEASE123;org.netbeans.api:org-apache-tools-ant-module:RELEASE123;org.netbeans.api:org-netbeans-api-xml:RELEASE123;org.netbeans.api:org-netbeans-api-xml-ui:RELEASE123;org.netbeans.api:org-netbeans-core-multiview:RELEASE123;org.netbeans.api:org-netbeans-api-progress:RELEASE123;org.netbeans.api:org-netbeans-api-progress-nb:RELEASE123;org.netbeans.api:org-netbeans-api-search:RELEASE123;org.netbeans.api:org-netbeans-swing-outline:RELEASE123;org.netbeans.api:org-netbeans-api-templates:RELEASE123;org.netbeans.api:org-netbeans-libs-javacapi:RELEASE123;org.netbeans.api:org-netbeans-modules-java-platform-ui:RELEASE123;org.netbeans.api:org-netbeans-modules-java-source:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-indent-support:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-lib2:RELEASE123;org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE123;org.netbeans.modules:org-netbeans-modules-options-keymap:RELEASE123;org.netbeans.api:org-netbeans-spi-tasklist:RELEASE123;org.netbeans.api:org-netbeans-modules-java-sourceui:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-fold:RELEASE123;org.netbeans.api:org-netbeans-modules-jumpto:RELEASE123;org.netbeans.api:org-netbeans-modules-sampler:RELEASE123;org.netbeans.api:org-netbeans-modules-project-ant-ui:RELEASE123;org.netbeans.api:org-netbeans-modules-project-libraries-ui:RELEASE123;org.netbeans.api:org-openide-actions:RELEASE123;org.netbeans.api:org-openide-awt:RELEASE123;org.netbeans.api:org-openide-io:RELEASE123;org.netbeans.api:org-netbeans-api-intent:RELEASE123;org.netbeans.api:org-netbeans-api-io:RELEASE123;org.netbeans.api:org-openide-windows:RELEASE123;org.netbeans.modules:org-netbeans-modules-maven:RELEASE123;org.netbeans.external:org-apache-commons-codec:RELEASE123;org.netbeans.api:org-netbeans-api-debugger:RELEASE123;org.netbeans.api:org-netbeans-api-debugger-jpda:RELEASE123;org.netbeans.api:org-netbeans-libs-json_simple:RELEASE123;com.googlecode.json-simple:json-simple:1.1.1;junit:junit:4.10;org.hamcrest:hamcrest-core:1.1;org.netbeans.api:org-netbeans-modules-autoupdate-ui:RELEASE123;org.netbeans.api:org-netbeans-modules-autoupdate-services:RELEASE123;org.netbeans.modules:org-netbeans-bootstrap:RELEASE123;org.netbeans.modules:org-netbeans-core-startup-base:RELEASE123;org.netbeans.external:updater:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-indent-project:RELEASE123;org.netbeans.modules:org-netbeans-modules-editor-settings-storage:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-settings-lib:RELEASE123;org.netbeans.api:org-netbeans-modules-extexecution-base:RELEASE123;org.netbeans.modules:org-netbeans-modules-java-api-common:RELEASE123;org.netbeans.api:org-netbeans-libs-antlr3-runtime:RELEASE123;org.antlr:antlr-runtime:3.4;org.antlr:stringtemplate:3.2.1;antlr:antlr:2.7.7;org.netbeans.modules:org-netbeans-modules-maven-indexer:RELEASE123;org.apache.maven.indexer:indexer-core:6.0.0;com.google.inject:guice:4.1.0;org.apache.lucene:lucene-backward-codecs:5.5.5;org.apache.lucene:lucene-core:5.5.5;org.apache.lucene:lucene-highlighter:5.5.5;org.apache.lucene:lucene-join:5.5.5;org.apache.lucene:lucene-memory:5.5.5;org.apache.lucene:lucene-queries:5.5.5;org.apache.lucene:lucene-queryparser:5.5.5;org.apache.lucene:lucene-sandbox:5.5.5;org.apache.lucene:lucene-analyzers-common:5.5.5;javax.annotation:javax.annotation-api:1.2;org.netbeans.modules:org-netbeans-modules-maven-indexer-ui:RELEASE123;org.netbeans.api:org-netbeans-modules-options-api:RELEASE123;org.netbeans.modules:org-netbeans-core:RELEASE123;org.netbeans.api:org-netbeans-modules-keyring:RELEASE123;org.netbeans.api:org-netbeans-swing-plaf:RELEASE123;org.netbeans.modules:org-netbeans-core-startup:RELEASE123;org.netbeans.api:org-netbeans-spi-quicksearch:RELEASE123;org.netbeans.modules:org-netbeans-modules-options-java:RELEASE123;org.netbeans.modules:org-netbeans-modules-project-indexingbridge:RELEASE123;org.netbeans.modules:org-netbeans-modules-projectui:RELEASE123;org.netbeans.modules:org-netbeans-core-execution:RELEASE123;org.netbeans.modules:org-netbeans-core-ui:RELEASE123;org.netbeans.modules:org-netbeans-modules-favorites:RELEASE123;org.netbeans.modules:org-netbeans-modules-masterfs:RELEASE123;org.netbeans.api:org-netbeans-modules-sendopts:RELEASE123;org.netbeans.modules:org-netbeans-modules-swing-validation:RELEASE123;org.netbeans.external:ValidationAPI:RELEASE123;org.netbeans.modules:org-netbeans-modules-web-common:RELEASE123;org.netbeans.api:org-netbeans-spi-navigator:RELEASE123;org.netbeans.api:org-openide-explorer:RELEASE123;org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE123;org.netbeans.api:org-openide-text:RELEASE123;org.netbeans.modules:org-netbeans-modules-maven-embedder:RELEASE123;org.netbeans.external:org-apache-commons-logging:RELEASE123;org.apache.maven.shared:maven-dependency-tree:2.2;org.eclipse.aether:aether-util:0.9.0.M2;jdom:jdom:1.0;org.codehaus.plexus:plexus-classworlds:2.6.0;javax.enterprise:cdi-api:1.0;org.jboss.interceptor:jboss-interceptor-api:1.1;commons-cli:commons-cli:1.4;commons-io:commons-io:2.5;org.apache.commons:commons-lang3:3.8.1;com.google.guava:guava:25.1-android;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-compat-qual:2.0.0;com.google.errorprone:error_prone_annotations:2.1.3;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.inject:guice:4.2.1;aopalliance:aopalliance:1.0;org.fusesource.jansi:jansi:1.17.1;javax.inject:javax.inject:1;org.slf4j:jcl-over-slf4j:1.7.29;org.jsoup:jsoup:1.12.1;javax.annotation:jsr250-api:1.0;org.apache.maven:maven-artifact:3.6.3;org.apache.maven:maven-builder-support:3.6.3;org.apache.maven:maven-compat:3.6.3;org.apache.maven:maven-core:3.6.3;org.apache.maven:maven-embedder:3.6.3;org.apache.maven:maven-model:3.6.3;org.apache.maven:maven-model-builder:3.6.3;org.apache.maven:maven-plugin-api:3.6.3;org.apache.maven:maven-repository-metadata:3.6.3;org.apache.maven.resolver:maven-resolver-api:1.4.1;org.apache.maven.resolver:maven-resolver-connector-basic:1.4.1;org.apache.maven.resolver:maven-resolver-impl:1.4.1;org.apache.maven:maven-resolver-provider:3.6.3;org.apache.maven.resolver:maven-resolver-spi:1.4.1;org.apache.maven.resolver:maven-resolver-transport-wagon:1.4.1;org.apache.maven.resolver:maven-resolver-util:1.4.1;org.apache.maven:maven-settings:3.6.3;org.apache.maven:maven-settings-builder:3.6.3;org.apache.maven.shared:maven-shared-utils:3.2.1;org.apache.maven:maven-slf4j-provider:3.6.3;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.4;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.4;org.sonatype.plexus:plexus-cipher:1.7;org.codehaus.plexus:plexus-component-annotations:2.1.0;org.codehaus.plexus:plexus-interpolation:1.25;org.sonatype.plexus:plexus-sec-dispatcher:1.4;org.codehaus.plexus:plexus-utils:3.2.1;org.slf4j:slf4j-api:1.7.29;org.apache.maven.wagon:wagon-file:3.3.4;org.apache.maven.wagon:wagon-http:3.3.4;org.apache.maven.wagon:wagon-http-shared:3.3.4;org.apache.httpcomponents:httpclient:4.5.9;commons-codec:commons-codec:1.11;org.apache.httpcomponents:httpcore:4.4.11;org.apache.maven.wagon:wagon-provider-api:3.3.4;org.netbeans.modules:org-netbeans-modules-maven-model:RELEASE123;org.netbeans.api:org-netbeans-modules-editor:RELEASE123;org.netbeans.modules:org-netbeans-modules-editor-fold-nbui:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-document:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE123;org.netbeans.api:org-netbeans-modules-projectapi:RELEASE123;org.netbeans.api:org-netbeans-modules-projectuiapi:RELEASE123;org.netbeans.modules:org-netbeans-modules-selenium2:RELEASE123;org.netbeans.modules:org-netbeans-modules-gsf-testrunner-ui:RELEASE123;org.netbeans.api:org-netbeans-modules-diff:RELEASE123;org.netbeans.modules:org-netbeans-modules-editor-errorstripe:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-errorstripe-api:RELEASE123;org.netbeans.modules:org-netbeans-modules-selenium2-server:RELEASE123;org.netbeans.api:org-netbeans-core-ide:RELEASE123;org.netbeans.api:org-netbeans-modules-server:RELEASE123;org.netbeans.modules:org-netbeans-modules-selenium2-java:RELEASE123;org.netbeans.modules:org-netbeans-modules-java-testrunner:RELEASE123;org.netbeans.api:org-netbeans-modules-xml-xam:RELEASE123;org.netbeans.api:org-openide-dialogs:RELEASE123;org.netbeans.api:org-openide-execution:RELEASE123;org.netbeans.api:org-openide-filesystems:RELEASE123;org.netbeans.api:org-openide-filesystems-compat8:RELEASE123;org.netbeans.api:org-openide-filesystems-nb:RELEASE123;org.netbeans.api:org-openide-loaders:RELEASE123;org.netbeans.api:org-netbeans-api-scripting:RELEASE123;org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE123;org.netbeans.api:org-openide-nodes:RELEASE123;org.netbeans.api:org-openide-util:RELEASE123;org.netbeans.api:org-openide-util-lookup:RELEASE123;org.netbeans.api:org-openide-util-ui:RELEASE123
1,com.wmp.intellio:dataops-sdk_2.12:0.0.2,com.wmp.intellio:dataops-sdk_2.12:0.0.2;org.scala-lang:scala-library:2.12.10;com.typesafe.play:play-json_2.12:2.6.0;com.typesafe.play:play-functional_2.12:2.6.0;org.scala-lang:scala-reflect:2.12.2;org.typelevel:macro-compat_2.12:1.1.1;joda-time:joda-time:2.9.9;com.fasterxml.jackson.core:jackson-core:2.8.8;com.fasterxml.jackson.core:jackson-annotations:2.8.8;com.fasterxml.jackson.core:jackson-databind:2.8.8;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.8.8;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.8.8;com.typesafe:config:1.4.0;org.playframework.anorm:anorm-postgres_2.12:2.6.5;org.playframework.anorm:anorm_2.12:2.6.5;org.playframework.anorm:anorm-tokenizer_2.12:2.6.5;org.joda:joda-convert:2.2.1;org.scala-lang.modules:scala-parser-combinators_2.12:1.1.2;org.postgresql:postgresql:42.2.8;com.databricks:dbutils-api_2.11:0.0.4;com.amazonaws:aws-java-sdk-s3:1.11.865;com.amazonaws:aws-java-sdk-kms:1.11.865;com.amazonaws:aws-java-sdk-core:1.11.865;commons-logging:commons-logging:1.1.3;org.apache.httpcomponents:httpclient:4.5.9;org.apache.httpcomponents:httpcore:4.4.11;commons-codec:commons-codec:1.11;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;com.amazonaws:jmespath-java:1.11.865;com.amazonaws:aws-java-sdk-secretsmanager:1.11.865;com.amazonaws:aws-java-sdk-sns:1.11.865;com.amazonaws:aws-java-sdk-sqs:1.11.865;com.azure:azure-storage-blob:12.8.0;com.azure:azure-core:1.7.0;com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.10.1;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.10.1;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.codehaus.woodstox:stax2-api:4.2;com.fasterxml.woodstox:woodstox-core:6.0.2;org.slf4j:slf4j-api:1.7.30;io.projectreactor:reactor-core:3.3.8.RELEASE;org.reactivestreams:reactive-streams:1.0.3;io.netty:netty-tcnative-boringssl-static:2.0.31.Final;com.azure:azure-storage-common:12.8.0;com.azure:azure-core-http-netty:1.5.4;io.netty:netty-handler:4.1.51.Final;io.netty:netty-common:4.1.51.Final;io.netty:netty-resolver:4.1.51.Final;io.netty:netty-transport:4.1.51.Final;io.netty:netty-codec:4.1.51.Final;io.netty:netty-handler-proxy:4.1.51.Final;io.netty:netty-codec-socks:4.1.51.Final;io.netty:netty-buffer:4.1.51.Final;io.netty:netty-codec-http:4.1.51.Final;io.netty:netty-codec-http2:4.1.51.Final;io.netty:netty-transport-native-unix-common:4.1.51.Final;io.netty:netty-transport-native-epoll:4.1.51.Final;io.netty:netty-transport-native-kqueue:4.1.51.Final;io.projectreactor.netty:reactor-netty:0.9.10.RELEASE;com.azure:azure-storage-internal-avro:12.0.0;org.apache.commons:commons-text:1.3;org.apache.commons:commons-lang3:3.7
2,software.amazon.awscdk:inspector:1.87.1,software.amazon.awscdk:inspector:1.87.1;software.amazon.awscdk:core:1.87.1;software.amazon.awscdk:cdk-cloud-assembly-schema:1.87.1;software.amazon.awscdk:cdk-cx-api:1.87.1;software.amazon.awscdk:cdk-region-info:1.87.1;software.constructs:constructs:3.3.126;software.amazon.jsii:jsii-runtime:1.33.0;com.fasterxml.jackson.core:jackson-core:2.11.4;com.fasterxml.jackson.core:jackson-databind:2.11.4;com.fasterxml.jackson.core:jackson-annotations:2.11.4;org.jetbrains:annotations:19.0.0;javax.annotation:javax.annotation-api:1.3.2
3,net.n2oapp.platform:n2o-platform-actuator-autoconfigure:4.2.4,net.n2oapp.platform:n2o-platform-actuator-autoconfigure:4.2.4;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;org.springframework:spring-context:5.2.9.RELEASE;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-beans:5.2.9.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;org.springframework.boot:spring-boot-actuator:2.3.4.RELEASE;org.springframework.boot:spring-boot-actuator-autoconfigure:2.3.4.RELEASE;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.fasterxml.jackson.core:jackson-annotations:2.11.2;com.fasterxml.jackson.core:jackson-core:2.11.2;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.2;org.slf4j:slf4j-api:1.7.30;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.slf4j:log4j-over-slf4j:1.7.30
4,com.github.huifer:view-redis-core:1.1-Releases-hotfix,com.github.huifer:view-redis-core:1.1-Releases-hotfix;org.springframework.boot:spring-boot-starter-data-redis:2.3.3.RELEASE;org.springframework.boot:spring-boot-starter:2.3.3.RELEASE;org.springframework.boot:spring-boot:2.3.3.RELEASE;org.springframework:spring-context:5.2.8.RELEASE;org.springframework:spring-expression:5.2.8.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.3.3.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.3.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.8.RELEASE;org.springframework:spring-jcl:5.2.8.RELEASE;org.yaml:snakeyaml:1.26;org.springframework.data:spring-data-redis:2.3.3.RELEASE;org.springframework.data:spring-data-keyvalue:2.3.3.RELEASE;org.springframework.data:spring-data-commons:2.3.3.RELEASE;org.springframework:spring-tx:5.2.8.RELEASE;org.springframework:spring-beans:5.2.8.RELEASE;org.springframework:spring-oxm:5.2.8.RELEASE;org.springframework:spring-aop:5.2.8.RELEASE;org.springframework:spring-context-support:5.2.8.RELEASE;org.slf4j:slf4j-api:1.7.26;io.lettuce:lettuce-core:5.3.3.RELEASE;io.netty:netty-common:4.1.51.Final;io.netty:netty-handler:4.1.51.Final;io.netty:netty-resolver:4.1.51.Final;io.netty:netty-buffer:4.1.51.Final;io.netty:netty-codec:4.1.51.Final;io.netty:netty-transport:4.1.51.Final;io.projectreactor:reactor-core:3.3.9.RELEASE;org.reactivestreams:reactive-streams:1.0.3
5,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.12.1,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.12.1;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.12.1;com.fasterxml.jackson.core:jackson-core:2.12.1;com.fasterxml.jackson.core:jackson-databind:2.12.1;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.12.1;com.fasterxml.jackson.core:jackson-annotations:2.12.1;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1
6,com.softwaremill.sttp.client3:core_3.0.0-M3:3.0.0-RC14,com.softwaremill.sttp.client3:core_3.0.0-M3:3.0.0-RC14;org.scala-lang:scala3-library_3.0.0-M3:3.0.0-M3;org.scala-lang:scala-library:2.13.4;com.softwaremill.sttp.model:core_3.0.0-M3:1.2.0-RC12;com.softwaremill.sttp.shared:core_3.0.0-M3:1.0.0-RC12;com.softwaremill.sttp.shared:ws_3.0.0-M3:1.0.0-RC12
7,org.jboss.pnc.build-agent:client:0.8.0,org.jboss.pnc.build-agent:client:0.8.0;org.jboss.pnc.build-agent:common:0.8.0;io.undertow:undertow-core:2.0.26.Final;org.jboss.logging:jboss-logging:3.4.0.Final;org.jboss.xnio:xnio-api:3.3.8.Final;org.jboss.xnio:xnio-nio:3.3.8.Final;org.jboss.logmanager:jboss-logmanager:2.1.7.Final;org.wildfly.common:wildfly-common:1.2.0.Final;org.jboss.slf4j:slf4j-jboss-logmanager:1.0.4.GA;org.jboss.pnc.build-agent:api:0.8.0;org.slf4j:slf4j-api:1.7.25;io.undertow:undertow-websockets-jsr:2.0.26.Final;io.undertow:undertow-servlet:2.0.26.Final;org.jboss.spec.javax.servlet:jboss-servlet-api_4.0_spec:1.0.0.Final;org.jboss.spec.javax.annotation:jboss-annotations-api_1.2_spec:1.0.2.Final;org.jboss.spec.javax.websocket:jboss-websocket-api_1.1_spec:1.1.4.Final;com.fasterxml.jackson.core:jackson-core:2.9.9;com.fasterxml.jackson.core:jackson-databind:2.9.10;com.fasterxml.jackson.core:jackson-annotations:2.9.10
8,com.thoughtworks.dsl:keywords-monadic_sjs1_2.13:1.5.3+34-ee9dbd9a,com.thoughtworks.dsl:keywords-monadic_sjs1_2.13:1.5.3+34-ee9dbd9a;org.scala-lang:scala-library:2.13.1;com.thoughtworks.dsl:dsl_sjs1_2.13:1.5.3+34-ee9dbd9a;com.thoughtworks.enableIf:enableif_2.13:1.1.7;org.scala-lang:scala-reflect:2.13.0;org.scala-js:scalajs-library_2.13:1.3.1
9,io.argonaut:argonaut-cats_sjs1_2.13:6.3.2,io.argonaut:argonaut-cats_sjs1_2.13:6.3.2;org.scala-lang:scala-library:2.13.3;io.argonaut:argonaut_sjs1_2.13:6.3.2;org.scala-js:scalajs-library_2.13:1.3.1;org.scala-lang:scala-reflect:2.13.3;org.typelevel:cats-core_sjs1_2.13:2.2.0;org.typelevel:cats-kernel_sjs1_2.13:2.2.0
