number,coordinate,dependencies
0,io.pravega:schemaregistry-serializers-shared:0.1.0,io.pravega:schemaregistry-serializers-shared:0.1.0;org.slf4j:slf4j-api:1.7.25;io.pravega:schemaregistry-common:0.1.0;commons-io:commons-io:2.6;com.google.guava:guava:28.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.8.1;com.google.errorprone:error_prone_annotations:2.3.2;com.google.j2objc:j2objc-annotations:1.3;org.codehaus.mojo:animal-sniffer-annotations:1.18;io.pravega:pravega-common:0.8.0;io.pravega:schemaregistry-client:0.1.0;io.pravega:schemaregistry-auth:0.1.0;io.pravega:pravega-keycloak-client:0.8.0;io.pravega:schemaregistry-contract:0.1.0;javax.servlet:javax.servlet-api:4.0.0;io.swagger:swagger-jersey2-jaxrs:1.5.22;io.swagger:swagger-jaxrs:1.5.22;io.swagger:swagger-core:1.5.22;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.9.8;org.yaml:snakeyaml:1.23;io.swagger:swagger-models:1.5.22;io.swagger:swagger-annotations:1.5.22;javax.validation:validation-api:1.1.0.Final;org.reflections:reflections:0.9.11;org.glassfish.jersey.containers:jersey-container-servlet-core:2.25.1;org.glassfish.hk2.external:javax.inject:2.5.0-b32;javax.ws.rs:javax.ws.rs-api:2.0.1;org.glassfish.jersey.media:jersey-media-multipart:2.25.1;org.jvnet.mimepull:mimepull:1.9.6;org.glassfish.jersey.containers:jersey-container-grizzly2-http:2.30;org.glassfish.grizzly:grizzly-http-server:2.4.4;org.glassfish.grizzly:grizzly-http:2.4.4;org.glassfish.grizzly:grizzly-framework:2.4.4;org.glassfish.jersey.core:jersey-server:2.30;org.glassfish.jersey.media:jersey-media-jaxb:2.30;jakarta.validation:jakarta.validation-api:2.0.2;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.glassfish.jersey.inject:jersey-hk2:2.30;org.glassfish.hk2:hk2-locator:2.6.1;org.glassfish.hk2.external:aopalliance-repackaged:2.6.1;org.glassfish.hk2:hk2-api:2.6.1;org.glassfish.hk2:hk2-utils:2.6.1;org.javassist:javassist:3.25.0-GA;org.glassfish.jersey.media:jersey-media-json-jackson:2.30;org.glassfish.jersey.ext:jersey-entity-filtering:2.30;com.fasterxml.jackson.core:jackson-annotations:2.9.9;com.fasterxml.jackson.core:jackson-databind:2.9.9;com.fasterxml.jackson.core:jackson-core:2.9.9;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.9.9;javax.xml.bind:jaxb-api:2.3.0;org.glassfish.jaxb:jaxb-runtime:2.3.0;org.glassfish.jaxb:jaxb-core:2.3.0;org.glassfish.jaxb:txw2:2.3.0;com.sun.istack:istack-commons-runtime:3.0.5;org.jvnet.staxex:stax-ex:1.7.8;com.sun.xml.fastinfoset:FastInfoset:1.2.13;org.glassfish.jersey.ext:jersey-proxy-client:2.30;org.glassfish.jersey.core:jersey-common:2.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.hk2:osgi-resource-locator:1.0.3;com.sun.activation:jakarta.activation:1.2.1;jakarta.ws.rs:jakarta.ws.rs-api:2.1.6;org.glassfish.jersey.core:jersey-client:2.30;org.glassfish.hk2.external:jakarta.inject:2.6.1;io.pravega:pravega-client:0.8.0;io.pravega:pravega-shared-authplugin:0.8.0;io.pravega:pravega-shared-protocol:0.8.0;io.netty:netty-transport:4.1.50.Final;io.netty:netty-resolver:4.1.50.Final;io.netty:netty-handler:4.1.50.Final;io.netty:netty-codec:4.1.50.Final;io.pravega:pravega-shared-controller-api:0.8.0;io.grpc:grpc-netty:1.24.2;io.grpc:grpc-core:1.24.2;com.google.code.gson:gson:2.7;com.google.android:annotations:4.1.1.4;io.perfmark:perfmark-api:0.19.0;io.opencensus:opencensus-api:0.21.0;io.opencensus:opencensus-contrib-grpc-metrics:0.21.0;io.netty:netty-codec-http2:4.1.38.Final;io.netty:netty-codec-http:4.1.38.Final;io.netty:netty-handler-proxy:4.1.38.Final;io.netty:netty-codec-socks:4.1.38.Final;io.grpc:grpc-protobuf:1.24.2;io.grpc:grpc-api:1.24.2;io.grpc:grpc-context:1.24.2;com.google.protobuf:protobuf-java:3.9.0;com.google.api.grpc:proto-google-common-protos:1.12.0;io.grpc:grpc-protobuf-lite:1.24.2;io.grpc:grpc-stub:1.24.2;org.apache.commons:commons-lang3:3.7;io.grpc:grpc-auth:1.24.2;com.google.auth:google-auth-library-credentials:0.13.0;io.netty:netty-tcnative-boringssl-static:2.0.30.Final;io.netty:netty-transport-native-epoll:4.1.50.Final;io.netty:netty-common:4.1.50.Final;io.netty:netty-buffer:4.1.50.Final;io.netty:netty-transport-native-unix-common:4.1.50.Final;org.xerial.snappy:snappy-java:1.1.7.3
1,com.ge.research.semtk:edcQueryGenerationService:2.2.2,com.ge.research.semtk:edcQueryGenerationService:2.2.2;org.springframework.boot:spring-boot-starter-web:2.2.6.RELEASE;org.springframework.boot:spring-boot-starter:2.2.6.RELEASE;org.springframework.boot:spring-boot:2.2.6.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.2.6.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.2.6.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.12.1;org.apache.logging.log4j:log4j-api:2.12.1;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.5.RELEASE;org.springframework:spring-jcl:5.2.5.RELEASE;org.yaml:snakeyaml:1.25;org.springframework.boot:spring-boot-starter-json:2.2.6.RELEASE;com.fasterxml.jackson.core:jackson-databind:2.10.3;com.fasterxml.jackson.core:jackson-core:2.10.3;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.3;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.10.3;com.fasterxml.jackson.module:jackson-module-parameter-names:2.10.3;org.springframework.boot:spring-boot-starter-tomcat:2.2.6.RELEASE;org.apache.tomcat.embed:tomcat-embed-core:9.0.33;org.apache.tomcat.embed:tomcat-embed-el:9.0.33;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.33;org.springframework.boot:spring-boot-starter-validation:2.2.6.RELEASE;jakarta.validation:jakarta.validation-api:2.0.2;org.hibernate.validator:hibernate-validator:6.0.18.Final;org.jboss.logging:jboss-logging:3.3.2.Final;org.springframework:spring-web:5.2.5.RELEASE;org.springframework:spring-beans:5.2.5.RELEASE;org.springframework:spring-webmvc:5.2.5.RELEASE;org.springframework:spring-aop:5.2.5.RELEASE;org.springframework:spring-context:5.2.5.RELEASE;org.springframework:spring-expression:5.2.5.RELEASE;com.googlecode.json-simple:json-simple:1.1.1;junit:junit:4.10;org.hamcrest:hamcrest-core:1.1;com.ge.research.semtk:sparqlGraphLibrary:2.2.2;commons-codec:commons-codec:1.13;org.apache.httpcomponents:httpmime:4.5.12;org.apache.httpcomponents:httpclient:4.5.12;org.apache.httpcomponents:httpcore:4.4.9;org.apache.commons:commons-compress:1.20;org.apache.commons:commons-csv:1.4;commons-io:commons-io:2.6;org.slf4j:slf4j-api:1.7.30;com.google.guava:guava:27.0.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.5.2;com.google.errorprone:error_prone_annotations:2.2.0;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.17;org.apache.hive:hive-jdbc:1.1.1;org.apache.hive:hive-common:1.1.1;log4j:apache-log4j-extras:1.2.17;org.apache.ant:ant:1.9.1;org.apache.ant:ant-launcher:1.9.1;org.apache.hive:hive-service:1.1.1;net.sf.jpam:jpam:1.1;org.apache.thrift:libfb303:0.9.2;org.apache.hive:hive-serde:1.1.1;net.sf.opencsv:opencsv:2.3;com.twitter:parquet-hadoop-bundle:1.6.0rc3;org.apache.hive:hive-metastore:1.1.1;com.jolbox:bonecp:0.8.0.RELEASE;org.apache.derby:derby:10.11.1.1;org.datanucleus:datanucleus-api-jdo:3.2.6;org.datanucleus:datanucleus-core:3.2.10;org.datanucleus:datanucleus-rdbms:3.2.9;commons-pool:commons-pool:1.5.4;commons-dbcp:commons-dbcp:1.4;javax.jdo:jdo-api:3.0.1;javax.transaction:jta:1.1;org.antlr:antlr-runtime:3.4;org.antlr:stringtemplate:3.2.1;antlr:antlr:2.7.7;org.apache.hive:hive-shims:1.1.1;org.apache.hive.shims:hive-shims-common:1.1.1;org.apache.hive.shims:hive-shims-0.20S:1.1.1;org.apache.hive.shims:hive-shims-0.23:1.1.1;org.apache.hadoop:hadoop-yarn-server-resourcemanager:2.6.0;com.google.inject.extensions:guice-servlet:3.0;com.google.inject:guice:3.0;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;com.sun.jersey.contribs:jersey-guice:1.9;org.apache.hadoop:hadoop-yarn-common:2.6.0;org.apache.hadoop:hadoop-yarn-api:2.6.0;com.sun.jersey:jersey-client:1.9;org.apache.hadoop:hadoop-yarn-server-common:2.6.0;org.fusesource.leveldbjni:leveldbjni-all:1.8;org.apache.hadoop:hadoop-yarn-server-applicationhistoryservice:2.6.0;org.apache.hadoop:hadoop-yarn-server-web-proxy:2.6.0;org.apache.hive.shims:hive-shims-scheduler:1.1.1;commons-logging:commons-logging:1.1.3;org.apache.thrift:libthrift:0.9.2;org.apache.zookeeper:zookeeper:3.4.6;jline:jline:0.9.94;io.netty:netty:3.7.0.Final;org.apache.curator:curator-framework:2.6.0;org.apache.hadoop:hadoop-common:2.5.0-cdh5.3.0;org.apache.hadoop:hadoop-annotations:2.5.0-cdh5.3.0;commons-cli:commons-cli:1.2;org.apache.commons:commons-math3:3.1.1;xmlenc:xmlenc:0.52;commons-httpclient:commons-httpclient:3.1;commons-net:commons-net:3.1;commons-collections:commons-collections:3.2.1;org.mortbay.jetty:jetty:6.1.26.cloudera.4;org.mortbay.jetty:jetty-util:6.1.26.cloudera.4;com.sun.jersey:jersey-core:1.9;com.sun.jersey:jersey-json:1.9;org.codehaus.jettison:jettison:1.1;com.sun.xml.bind:jaxb-impl:2.2.3-1;javax.xml.bind:jaxb-api:2.2.2;javax.xml.stream:stax-api:1.0-2;javax.activation:activation:1.1;org.codehaus.jackson:jackson-jaxrs:1.8.3;org.codehaus.jackson:jackson-xc:1.8.3;com.sun.jersey:jersey-server:1.9;asm:asm:3.1;tomcat:jasper-compiler:5.5.23;tomcat:jasper-runtime:5.5.23;javax.servlet.jsp:jsp-api:2.1;commons-el:commons-el:1.0;net.java.dev.jets3t:jets3t:0.9.0;com.jamesmurty.utils:java-xmlbuilder:0.4;commons-lang:commons-lang:2.6;commons-configuration:commons-configuration:1.6;commons-digester:commons-digester:1.8;commons-beanutils:commons-beanutils:1.7.0;commons-beanutils:commons-beanutils-core:1.8.0;org.codehaus.jackson:jackson-core-asl:1.8.8;org.codehaus.jackson:jackson-mapper-asl:1.8.8;org.apache.avro:avro:1.7.6-cdh5.3.0;com.thoughtworks.paranamer:paranamer:2.3;org.xerial.snappy:snappy-java:1.0.5;com.google.protobuf:protobuf-java:2.5.0;com.google.code.gson:gson:2.2.4;org.apache.hadoop:hadoop-auth:2.5.0-cdh5.3.0;org.apache.directory.server:apacheds-kerberos-codec:2.0.0-M15;org.apache.directory.server:apacheds-i18n:2.0.0-M15;org.apache.directory.api:api-asn1-api:1.0.0-M20;org.apache.directory.api:api-util:1.0.0-M20;com.jcraft:jsch:0.1.42;org.apache.curator:curator-client:2.6.0;org.apache.curator:curator-recipes:2.6.0;org.apache.jena:jena-arq:3.8.0;org.apache.jena:jena-core:3.8.0;org.apache.jena:jena-iri:3.8.0;org.apache.jena:jena-base:3.8.0;com.github.andrewoma.dexx:collection:0.7;org.apache.jena:jena-shaded-guava:3.8.0;com.github.jsonld-java:jsonld-java:0.12.0;org.apache.httpcomponents:httpclient-cache:4.5.5;org.slf4j:jcl-over-slf4j:1.7.25;org.apache.commons:commons-lang3:3.4;com.amazonaws:aws-java-sdk-core:1.11.415;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;joda-time:joda-time:2.8.1;software.amazon.awssdk:s3:2.5.51;software.amazon.awssdk:aws-xml-protocol:2.5.51;software.amazon.awssdk:protocol-core:2.5.51;software.amazon.awssdk:sdk-core:2.5.51;org.reactivestreams:reactive-streams:1.0.2;software.amazon.awssdk:auth:2.5.51;software.amazon.eventstream:eventstream:1.0.1;software.amazon.awssdk:http-client-spi:2.5.51;software.amazon.awssdk:regions:2.5.51;software.amazon.awssdk:annotations:2.5.51;software.amazon.awssdk:utils:2.5.51;software.amazon.awssdk:aws-core:2.5.51;software.amazon.awssdk:apache-client:2.5.51;software.amazon.awssdk:netty-nio-client:2.5.51;io.netty:netty-codec-http:4.1.33.Final;io.netty:netty-codec-http2:4.1.33.Final;io.netty:netty-codec:4.1.33.Final;io.netty:netty-transport:4.1.33.Final;io.netty:netty-resolver:4.1.33.Final;io.netty:netty-common:4.1.33.Final;io.netty:netty-buffer:4.1.33.Final;io.netty:netty-handler:4.1.33.Final;io.netty:netty-transport-native-epoll:4.1.33.Final;io.netty:netty-transport-native-unix-common:4.1.33.Final;com.typesafe.netty:netty-reactive-streams-http:2.0.0;com.typesafe.netty:netty-reactive-streams:2.0.0;software.amazon.awssdk:sts:2.5.53;software.amazon.awssdk:aws-query-protocol:2.5.53;software.amazon.awssdk:profiles:2.5.53;com.arangodb:arangodb-java-driver:4.2.2;com.arangodb:velocypack:1.0.10;org.kairosdb:client:2.0;com.amazonaws:aws-java-sdk-athena:1.11.133;com.amazonaws:jmespath-java:1.11.133;com.microsoft.sqlserver:mssql-jdbc:8.2.2.jre8;org.eclipse.jgit:org.eclipse.jgit:5.7.0.202003110725-r;com.jcraft:jzlib:1.1.1;com.googlecode.javaewah:JavaEWAH:1.1.7;org.bouncycastle:bcpg-jdk15on:1.64;org.bouncycastle:bcprov-jdk15on:1.64;org.bouncycastle:bcpkix-jdk15on:1.64;com.ge.research.semtk:springUtilLibrary:2.2.2;io.springfox:springfox-swagger2:2.9.2;io.swagger:swagger-annotations:1.5.20;io.swagger:swagger-models:1.5.20;com.fasterxml.jackson.core:jackson-annotations:2.9.5;io.springfox:springfox-spi:2.9.2;io.springfox:springfox-core:2.9.2;net.bytebuddy:byte-buddy:1.8.12;io.springfox:springfox-schema:2.9.2;io.springfox:springfox-swagger-common:2.9.2;io.springfox:springfox-spring-web:2.9.2;com.fasterxml:classmate:1.4.0;org.springframework.plugin:spring-plugin-core:1.2.0.RELEASE;org.springframework.plugin:spring-plugin-metadata:1.2.0.RELEASE;org.mapstruct:mapstruct:1.2.0.Final;io.springfox:springfox-swagger-ui:2.9.2
2,org.scalatest:scalatest-matchers-core_native0.4_2.11:3.2.4,org.scalatest:scalatest-matchers-core_native0.4_2.11:3.2.4;org.scala-lang:scala-library:2.11.12;org.scalatest:scalatest-core_native0.4_2.11:3.2.4;org.scalactic:scalactic_native0.4_2.11:3.2.4;org.scala-native:test-interface_native0.4_2.11:0.4.0;org.scala-native:test-interface-sbt-defs_native0.4_2.11:0.4.0;org.scala-native:junit-runtime_native0.4_2.11:0.4.0;org.scala-lang.modules:scala-xml_2.11:1.3.0;org.scala-native:nativelib_native0.4_2.11:0.4.0;org.scala-native:javalib_native0.4_2.11:0.4.0;org.scala-native:posixlib_native0.4_2.11:0.4.0;org.scala-native:clib_native0.4_2.11:0.4.0;org.scala-native:auxlib_native0.4_2.11:0.4.0;org.scala-native:scalalib_native0.4_2.11:0.4.0;org.scala-lang:scala-library:2.11.12;org.scala-lang:scala-reflect:2.11.12
3,com.dimafeng:testcontainers-scala-dynalite_2.13:0.38.9,com.dimafeng:testcontainers-scala-dynalite_2.13:0.38.9;org.scala-lang:scala-library:2.13.4;com.dimafeng:testcontainers-scala-core_2.13:0.38.9;org.testcontainers:testcontainers:1.15.1;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;org.slf4j:slf4j-api:1.7.30;org.apache.commons:commons-compress:1.20;org.rnorth.duct-tape:duct-tape:1.0.8;org.rnorth.visible-assertions:visible-assertions:2.1.2;net.java.dev.jna:jna:5.2.0;com.github.docker-java:docker-java-api:3.2.7;com.fasterxml.jackson.core:jackson-annotations:2.10.3;com.github.docker-java:docker-java-transport-zerodep:3.2.7;com.github.docker-java:docker-java-transport:3.2.7;org.testcontainers:dynalite:1.15.1
4,org.scalatest:scalatest-core_sjs0.6_2.11:3.2.5,org.scalatest:scalatest-core_sjs0.6_2.11:3.2.5;org.scala-lang:scala-library:2.11.12;org.scalactic:scalactic_sjs0.6_2.11:3.2.5;org.scala-js:scalajs-library_2.11:0.6.33;org.scala-lang:scala-reflect:2.11.12;org.scala-js:scalajs-test-interface_2.11:0.6.33
5,ru.tinkoff:typed-schema-swagger-typesafe_2.12:0.14.2,ru.tinkoff:typed-schema-swagger-typesafe_2.12:0.14.2;org.scala-lang:scala-library:2.12.13;ru.tinkoff:typed-schema-typedsl_2.12:0.14.2;org.typelevel:cats-core_2.12:2.4.1;org.typelevel:cats-kernel_2.12:2.4.1;org.typelevel:simulacrum-scalafix-annotations_2.12:0.5.3;com.chuusai:shapeless_2.12:2.3.3;org.typelevel:macro-compat_2.12:1.1.1;com.beachape:enumeratum_2.12:1.6.1;com.beachape:enumeratum-macros_2.12:1.6.1;ru.tinkoff:typed-schema-swagger_2.12:0.14.2;ru.tinkoff:typed-schema-macros_2.12:0.14.2;org.scala-lang:scala-reflect:2.12.13;org.manatki:derevo-cats_2.12:0.11.6;org.manatki:derevo-core_2.12:0.11.6;com.beachape:enumeratum-circe_2.12:1.6.1;com.propensive:magnolia_2.12:0.17.0;com.propensive:mercator_2.12:0.2.1;ru.tinkoff:tofu-optics-core_2.12:0.9.2;ru.tinkoff:tofu-core-higher-kind_2.12:0.9.2;org.typelevel:cats-free_2.12:2.4.1;org.typelevel:cats-tagless-macros_2.12:0.12;org.typelevel:cats-tagless-core_2.12:0.12;org.typelevel:alleycats-core_2.12:2.4.1;ru.tinkoff:tofu-optics-macro_2.12:0.9.2;io.circe:circe-core_2.12:0.13.0;io.circe:circe-numbers_2.12:0.13.0;io.circe:circe-parser_2.12:0.13.0;io.circe:circe-jawn_2.12:0.13.0;org.typelevel:jawn-parser_2.12:1.0.0;io.circe:circe-derivation_2.12:0.12.0-M7;io.circe:circe-derivation-annotations_2.12:0.12.0-M7;org.scala-lang.modules:scala-collection-compat_2.12:2.4.1;com.typesafe:config:1.4.1
6,de.sciss:scalaosc_3.0.0-RC1:1.3.0,de.sciss:scalaosc_3.0.0-RC1:1.3.0;org.scala-lang:scala3-library_3.0.0-RC1:3.0.0-RC1;org.scala-lang:scala-library:2.13.4
7,net.joelinn:quartz-redis-jobstore:1.1.5,net.joelinn:quartz-redis-jobstore:1.1.5;org.quartz-scheduler:quartz:2.2.1;c3p0:c3p0:0.9.1.1;org.quartz-scheduler:quartz-jobs:2.2.1;redis.clients:jedis:2.7.3;org.apache.commons:commons-pool2:2.3;com.fasterxml.jackson.core:jackson-core:2.6.1;com.fasterxml.jackson.core:jackson-annotations:2.6.1;com.fasterxml.jackson.core:jackson-databind:2.6.1;org.slf4j:slf4j-api:1.7.7
8,org.factcast:factcast-core:0.0.30,org.factcast:factcast-core:0.0.30;com.fasterxml.jackson.core:jackson-databind:2.9.7;com.fasterxml.jackson.core:jackson-annotations:2.9.0;com.fasterxml.jackson.core:jackson-core:2.9.7;org.slf4j:slf4j-api:1.7.22;org.junit.platform:junit-platform-engine:1.3.1;org.apiguardian:apiguardian-api:1.0.0;org.junit.platform:junit-platform-commons:1.3.1;org.opentest4j:opentest4j:1.1.1;org.mockito:mockito-junit-jupiter:2.23.0;org.mockito:mockito-core:2.23.0;net.bytebuddy:byte-buddy:1.9.0;net.bytebuddy:byte-buddy-agent:1.9.0;org.objenesis:objenesis:2.6;org.junit.jupiter:junit-jupiter-api:5.1.1
9,org.zalando:opentracing-spring-web-extension:4.0.0,org.zalando:opentracing-spring-web-extension:4.0.0;io.opentracing.contrib:opentracing-spring-web:4.1.0;io.opentracing.contrib:opentracing-web-servlet-filter:0.4.0;io.opentracing:opentracing-util:0.33.0;io.opentracing:opentracing-noop:0.33.0;org.springframework:spring-webmvc:5.3.3;org.springframework:spring-aop:5.3.3;org.springframework:spring-beans:5.3.3;org.springframework:spring-context:5.3.3;org.springframework:spring-core:5.3.3;org.springframework:spring-jcl:5.3.3;org.springframework:spring-expression:5.3.3;org.springframework:spring-web:5.3.3;org.apiguardian:apiguardian-api:1.1.1;com.google.code.findbugs:jsr305:3.0.2;org.zalando:faux-pas:0.9.0;org.slf4j:slf4j-api:1.7.30;io.opentracing:opentracing-api:0.33.0
